x coord, y coord, z coord, scalar
30.7495, 7.62617, 49.2177, 6.5278
36.1485, 30.5028, 25.6397, 6.51108
27.0137, 20.9239, 18.4888, 9.27855
25.6703, 12.4325, 1.0093, 10.0987
28.1851, 5.75235, 48.2366, 6.30506
31.9519, 34.9422, 11.5528, 4.36602
35.068, 32.3176, 23.1894, 8.83151
40.0356, 19.9611, 32.3782, 9.16343
23.6101, 17.4756, 15.6549, 7.20907
43.0686, 18.7447, 33.7523, 8.89103
49.0507, 14.1955, 42.3852, 7.94694
21.4878, 31.3253, -0.083469, 7.17739
20.1966, 4.7434, 52.3095, 9.35566
11.9832, 31.1039, -20.1896, 6.39353
37.2789, 34.5551, 20.9401, 9.37203
25.4141, 7.14015, 48.1097, 7.8712
35.4174, 32.4532, 22.4507, 10.1908
40.7651, 19.4311, 32.2026, 7.70717
22.7974, 13.7148, -0.157391, 6.28877
33.0739, 34.0944, 19.4723, 7.4504
11.0068, 32.6032, -16.6264, 8.91193
50.0862, 12.7739, 44.0813, 7.10504
18.2741, 30.6672, -13.0261, 7.59601
26.6093, 19.7945, 17.2117, 10.4114
16.1825, 30.4394, -9.50881, 9.31017
48.4164, 14.0721, 36.0644, 6.98785
16.9474, 30.1774, -13.5461, 9.54154
25.7106, 21.6336, 15.5834, 7.50024
16.8004, 29.7905, -15.0451, 8.38149
45.6456, 16.5948, 34.829, 9.57131
34.173, 11.282, 55.7773, 9.49039
45.3528, 18.5036, 34.6805, 8.17675
25.9618, 5.8152, 50.7959, 7.67591
25.5819, 8.99868, 49.0872, 6.06749
20.327, 4.57082, 50.7745, 9.58936
32.389, 9.09285, 54.2613, 10.1949
26.3451, 27.8359, 4.73827, 10.517
38.5254, 29.8609, 28.8143, 9.31946
27.2379, 9.91289, 0.854741, 6.47138
35.7527, 33.4577, 25.0966, 8.96907
45.4388, 17.9801, 35.0113, 9.15513
35.8258, 22.4521, 25.4251, 8.01209
39.4368, 23.9918, 31.1326, 8.1858
24.9959, 18.2472, 16.8087, 7.80566
20.0731, 5.77208, 53.0515, 6.14173
30.5994, 32.424, 9.69311, 10.2069
29.3164, 7.73951, 50.2229, 10.1498
31.1787, 22.56, 23.6703, 8.59197
40.7742, 14.3539, 60.3935, 5.51306
14.9509, 28.796, -16.0399, 8.89281
38.3233, 21.9374, 28.3931, 7.95042
48.8104, 9.88474, 43.3335, 7.88234
49.1345, 8.82507, 45.692, 8.68723
31.2074, 7.1686, 54.6103, 6.72751
40.7726, 31.7868, 27.4681, 6.51747
17.3289, 31.1687, -6.95963, 8.814
30.8356, 32.7919, 17.3237, 5.12217
38.5183, 32.9761, 21.9978, 8.75376
18.547, 31.7961, -7.33535, 9.71761
48.0883, 11.6972, 44.049, 9.51595
31.548, 31.2825, 13.2723, 6.43967
36.0371, 11.2193, 57.1091, 8.8317
26.8904, 14.5863, 0.932852, 9.24665
50.2634, 14.5011, 36.6828, 4.35523
32.147, 7.26885, 54.9315, 7.51627
20.4406, 27.8837, -0.368107, 9.48012
43.3693, 8.04768, 56.2337, 9.69137
33.7001, 32.8092, 19.0535, 10.2774
10.3921, 32.4482, -16.7424, 7.89212
31.9911, 32.7115, 13.0624, 7.87251
22.9213, 6.06764, 50.9735, 9.79884
46.397, 13.4578, 36.5763, 8.82696
9.48889, 34.2141, -15.488, 4.30141
49.9542, 13.4636, 41.4144, 8.22527
35.9609, 12.3157, 56.0286, 7.58642
38.7185, 11.937, 60.6895, 7.72869
31.88, 34.1876, 13.0523, 6.36178
23.724, 17.9021, 10.6421, 9.26547
46.3687, 14.3787, 41.3567, 6.55526
32.4859, 34.4034, 14.6476, 6.75336
21.1253, 13.7085, 1.49124, 3.79445
27.3573, 25.4248, 4.58791, 7.50805
48.5822, 10.0924, 52.533, 5.77988
10.3993, 32.7689, -17.3601, 8.73676
22.891, 18.0979, 9.96003, 7.64058
23.6631, 14.3409, 3.18705, 8.8747
20.5157, 28.7967, 2.14947, 6.49521
12.7697, 32.0348, -15.4339, 8.36326
28.2156, 5.54708, 49.7889, 8.12022
14.7844, 30.8994, -17.8008, 9.13474
26.9436, 9.38988, 0.273254, 6.10884
28.6926, 31.2176, 6.64157, 9.47928
39.6434, 23.4496, 31.77, 8.14012
42.4745, 10.5944, 56.4617, 8.84067
26.7503, 32.0403, 10.9725, 7.69457
18.1579, 31.2894, -5.58637, 9.53586
37.742, 26.7289, 30.6626, 6.03859
35.1392, 29.9216, 16.9852, 4.64657
44.3212, 13.9766, 39.2026, 5.37702
35.2978, 10.3106, 58.9152, 6.39088
24.2297, 16.4512, 7.83234, 9.11018
34.1596, 35.7517, 17.8676, 6.02233
37.6084, 22.0157, 31.6199, 8.54226
38.7372, 35.0864, 28.4518, 4.80906
26.7965, 30.4162, 6.31747, 8.34305
38.4047, 31.7738, 22.2999, 7.16575
14.6642, 31.323, -10.8393, 7.26345
30.3628, 9.78226, 53.8867, 5.74793
35.9839, 34.0252, 18.6207, 9.68979
35.2924, 9.48452, 54.7103, 7.63525
34.6692, 33.0851, 22.0891, 9.51259
27.6879, 14.7861, 2.89914, 5.85527
14.0293, 31.6432, -13.9654, 8.60573
36.557, 29.2537, 29.7589, 6.14162
35.6917, 32.3617, 25.8062, 8.48929
32.6897, 21.9983, 24.6673, 9.66239
46.624, 11.3234, 45.4208, 6.02442
44.8109, 18.8267, 35.399, 8.16674
18.8101, 29.9867, -3.97829, 9.88868
29.7613, 19.3304, 20.1396, 5.49093
25.2801, 10.9321, 0.441867, 7.81012
48.1243, 15.4952, 36.295, 8.72103
43.7422, 6.9496, 54.6643, 7.28359
49.2908, 9.25854, 41.5333, 4.9465
17.2578, 31.7461, -5.25997, 7.15463
12.5948, 29.3891, -15.4137, 7.37394
34.2584, 10.3672, 53.8424, 9.19049
38.3974, 34.0712, 23.5716, 9.26113
23.1681, 16.7302, 12.9974, 10.1532
49.7073, 8.29438, 47.8558, 8.29663
31.5309, 33.888, 10.517, 6.86259
14.9251, 31.6757, -13.5696, 9.24279
28.4616, 33.0177, 8.18157, 8.66577
25.8714, 19.4499, 16.8446, 10.2112
14.3981, 30.6387, -12.3166, 7.98452
11.0616, 35.2922, -16.2253, 6.76772
34.6315, 32.2361, 20.329, 9.52756
21.2013, 29.8427, -3.98848, 6.52367
22.9601, 3.82292, 50.2893, 6.78989
26.3328, 16.6028, 7.30964, 5.54373
23.6515, 28.3615, 0.456433, 9.49882
35.0076, 35.2687, 16.8795, 5.80462
50.0014, 10.6573, 45.8541, 8.51019
35.6256, 23.7814, 28.9642, 8.94448
18.1543, 2.93218, 52.4328, 5.48074
27.7225, 27.2955, 2.59666, 9.65872
23.8185, 7.41878, 49.4855, 9.07293
27.8756, 23.2888, 20.3444, 8.13327
34.9846, 22.0628, 24.1195, 7.66432
16.4775, 33.046, -10.5032, 7.63418
37.2091, 32.0883, 19.0595, 8.77945
34.7065, 32.4623, 17.1303, 9.83661
26.0805, 20.1255, 19.0019, 6.78864
14.0972, 29.9157, -15.5505, 10.5546
24.3141, 29.1498, 3.40781, 6.83383
23.3811, 18.3922, 11.7011, 8.69207
39.1167, 23.7892, 27.7904, 6.00745
28.9424, 29.7205, 6.46073, 8.33498
48.4732, 13.6877, 39.1013, 10.4242
18.7078, 29.6916, -1.13385, 9.51537
31.6279, 23.8967, 23.225, 6.08369
46.3564, 13.2792, 34.9886, 5.04662
32.19, 7.89534, 54.2774, 9.43767
27.4316, 21.4983, 23.0099, 4.94402
11.5107, 33.4896, -16.285, 8.43116
47.251, 8.35575, 46.333, 7.15589
23.7199, 16.5097, 8.58876, 9.80468
32.102, 10.4977, 56.7565, 6.45605
14.793, 29.4758, -17.6398, 8.53662
26.1438, 11.7273, 0.440006, 10.0174
37.7236, 33.0095, 19.5818, 8.37754
19.4073, 5.90955, 51.1055, 6.28909
29.2891, 8.71938, 49.4033, 7.92351
30.1674, 20.0822, 21.4118, 6.83538
22.4607, 16.7731, 10.4631, 8.92922
26.8855, 11.5903, 1.09154, 9.26925
24.6553, 8.19836, 48.6395, 7.3235
16.617, 32.4008, -12.3064, 9.08726
48.4662, 11.5172, 39.7261, 7.40096
29.777, 33.3908, 12.5342, 7.63434
31.7003, 21.5593, 25.0065, 8.80566
48.2257, 14.9383, 38.473, 11.1775
49.3458, 10.5911, 44.3739, 9.18895
22.1081, 4.61948, 50.0968, 8.32469
35.4877, 26.4126, 29.715, 5.67192
29.4662, 32.4265, 11.4102, 10.2709
18.5766, 31.9074, -6.15247, 9.14437
47.4333, 11.3801, 41.0961, 6.79194
40.1119, 21.0782, 30.9108, 8.54358
25.2627, 11.2191, -0.924965, 8.69924
33.9918, 32.2099, 16.5479, 9.17818
28.534, 30.0759, 3.90108, 6.79101
25.6253, 16.5116, 16.5628, 5.15847
38.3579, 22.5703, 28.5125, 9.12274
44.1548, 8.39845, 54.7176, 10.107
38.5177, 32.4502, 25.3555, 10.1259
23.0714, 20.3626, 13.2529, 5.556
35.6964, 25.1064, 28.8674, 7.79469
19.2973, 30.1707, -7.26702, 9.26899
22.545, 17.6377, 14.9834, 6.87472
37.2356, 31.5181, 19.6493, 8.16677
35.5816, 32.625, 17.7364, 9.97091
28.3261, 21.8675, 17.1662, 10.09
17.0295, 29.7039, -8.26852, 8.87986
50.167, 13.0555, 39.7043, 7.25101
16.6611, 30.5474, -16.2757, 7.36381
30.9127, 33.7846, 11.6165, 7.7681
45.3277, 14.9785, 37.4768, 10.0399
26.392, 13.9739, 2.57635, 9.39081
24.3791, 16.1867, 5.20482, 9.62966
24.71, 27.3514, 3.95012, 9.2868
20.2039, 27.7967, 0.881613, 8.54669
29.1831, 22.6526, 20.1133, 10.8034
34.5945, 35.2438, 17.4764, 7.22087
26.9338, 32.9584, 12.3669, 5.4292
49.1394, 9.92723, 52.1772, 5.83188
15.0043, 30.4696, -18.768, 6.60273
23.5461, 14.4495, 12.0747, 7.15033
26.7633, 21.4896, 15.7952, 8.33989
45.264, 9.44162, 57.7635, 6.22021
33.6402, 33.586, 15.0388, 6.89392
29.1239, 32.0076, 11.337, 10.1316
22.5375, 4.34337, 53.0124, 8.24051
29.126, 6.24768, 49.6964, 8.83503
24.2795, 7.90287, 48.8968, 8.12554
49.598, 10.2196, 41.7764, 7.25695
25.6227, 17.4848, 16.2547, 7.8216
23.5384, 13.7015, 1.61283, 9.24186
41.7781, 12.7304, 59.9445, 8.53526
16.1642, 28.4921, -15.6862, 6.55454
35.8584, 8.95248, 56.2673, 5.35625
26.9423, 28.9017, 6.00861, 9.09436
45.0229, 8.48035, 52.6675, 8.06608
30.2489, 5.41285, 50.4518, 6.17025
48.986, 14.0273, 39.7414, 10.2017
35.9722, 33.6781, 23.7269, 10.166
29.0848, 22.5661, 21.0804, 10.568
33.3414, 22.5008, 27.2463, 9.06348
16.5924, 31.245, -11.9128, 11.2826
45.0098, 15.6213, 38.0603, 9.6459
17.4484, 32.4331, -9.49229, 9.53018
27.3298, 21.374, 18.153, 9.61603
34.2493, 22.3161, 27.1405, 9.53315
22.1918, 30.1426, 0.606665, 8.52045
50.9374, 7.86704, 50.0875, 4.90573
21.7092, 32.0107, -1.55657, 5.87534
28.1414, 22.8734, 17.1326, 7.8682
24.9486, 15.058, 10.4121, 7.94808
10.0416, 35.7511, -18.1867, 4.48509
35.2078, 24.6837, 29.1043, 7.22888
42.8213, 10.812, 59.2138, 9.82677
36.5353, 30.8096, 28.6472, 7.87992
26.1076, 13.9394, 1.58909, 10.7154
33.4498, 10.9779, 56.6889, 8.1874
29.3892, 19.2605, 17.6926, 6.5726
27.4546, 18.6972, 15.4241, 9.02609
21.5851, 29.7352, -2.01075, 9.09166
41.6895, 22.2816, 32.027, 6.29541
46.0204, 13.659, 38.3307, 9.7208
48.3979, 12.8622, 38.9655, 9.05217
25.7318, 15.5046, 13.6502, 7.57724
28.6263, 22.0981, 17.9835, 10.2565
27.6525, 29.5933, 3.2227, 8.33777
39.5572, 19.7413, 34.0665, 8.00768
33.5503, 23.8154, 26.5587, 8.35522
19.6725, 29.2244, -5.47487, 8.48723
49.615, 13.602, 37.8901, 6.87455
37.4221, 33.0621, 25.9997, 10.6113
48.1945, 13.9498, 42.0466, 9.09513
28.0238, 29.9782, 9.84561, 7.79677
28.0001, 12.2772, 0.617174, 9.63457
28.2645, 14.1495, -2.63574, 4.87785
18.6097, 31.2167, -7.75864, 10.1468
27.4554, 29.6246, 7.35466, 9.05238
32.5173, 9.31105, 52.1285, 7.17859
23.9726, 17.6506, 8.23705, 8.78049
29.1978, 23.2805, 18.969, 9.82549
25.0841, 26.1417, -1.11428, 4.58815
15.9878, 30.0045, -11.1915, 9.56932
25.3628, 28.0985, 2.32057, 10.5325
30.4115, 21.4079, 16.8581, 6.62793
48.5375, 15.8681, 40.0859, 8.91904
25.3213, 13.4885, 2.71519, 9.52469
32.5459, 22.0574, 20.9246, 6.76106
36.4948, 31.6058, 18.5446, 8.99461
36.5251, 24.4429, 27.8958, 8.07751
46.1215, 9.56781, 54.0974, 7.82536
24.3643, 14.9761, -1.10522, 5.86665
34.6288, 8.98743, 54.9644, 8.25798
35.8832, 21.9763, 26.2713, 8.27546
24.7714, 16.9876, 9.28314, 8.12291
33.1518, 22.5012, 25.882, 9.45568
34.7952, 10.8497, 53.8123, 7.90022
19.2562, 30.7749, -9.29664, 8.44442
27.049, 31.5346, 8.08139, 8.61489
24.2915, 12.5682, 0.302943, 9.30585
34.9246, 11.7108, 55.0694, 8.51485
19.6117, 31.3133, -10.0144, 7.38232
19.0221, 31.7448, -10.8132, 8.5739
35.8501, 33.2765, 16.9979, 7.67566
35.1946, 33.5907, 18.462, 10.8947
27.9728, 13.8784, -0.454735, 8.52372
20.7758, 29.9911, -2.16024, 10.0428
25.4848, 29.1584, 4.08236, 8.20677
10.5096, 30.7426, -19.0575, 5.9122
35.7135, 31.9679, 19.0592, 10.2849
47.3852, 9.25914, 46.6366, 9.00688
44.2232, 15.5862, 39.0413, 6.05581
28.4099, 13.7941, -2.04984, 6.16395
37.9257, 33.5383, 28.4438, 7.72893
18.2782, 30.6641, -11.8134, 9.00907
18.3571, 1.74967, 53.4789, 3.96234
23.1414, 8.36189, 47.9594, 4.60462
16.1065, 31.0067, -7.78974, 7.18537
29.1518, 23.8445, 21.8626, 7.178
27.3082, 32.2282, 13.2034, 5.15283
25.0943, 13.7003, -1.28532, 8.32689
32.7869, 8.32439, 55.4921, 8.7934
37.0872, 11.0602, 58.1788, 8.19339
16.0601, 30.6176, -16.9326, 8.09844
30.428, 8.32704, 48.7665, 6.00133
22.031, 6.58704, 47.891, 4.88366
47.8141, 7.31286, 50.1443, 8.05045
27.0563, 27.763, 5.79306, 9.21454
31.4985, 6.3274, 53.0105, 7.36697
10.7311, 31.9991, -18.8926, 8.26262
29.0184, 20.868, 22.0726, 8.12887
29.2126, 30.8149, 5.48268, 6.8316
30.9522, 20.9029, 24.3558, 7.42031
36.3017, 28.948, 27.6791, 6.99581
18.4201, 32.2411, -6.93507, 8.80168
30.6414, 22.0415, 20.5979, 10.0406
19.6017, 31.1856, -6.98872, 8.67705
47.5215, 10.2751, 45.7653, 8.83664
30.1128, 30.9171, 8.37495, 8.74906
44.055, 8.79983, 57.539, 9.42422
43.0288, 8.05198, 59.1569, 6.29918
26.395, 16.1488, 3.0731, 7.61789
43.6772, 16.3879, 33.7691, 6.70719
28.4625, 30.6972, 6.10654, 9.02804
37.409, 31.6676, 23.032, 8.46965
28.3668, 23.4454, 18.787, 8.58123
12.9255, 29.8413, -19.3081, 6.56229
31.0798, 23.4584, 20.3206, 8.34154
46.4975, 15.0042, 34.7911, 7.25939
29.6503, 20.0349, 16.3193, 6.90412
31.562, 32.1221, 10.8056, 8.3515
22.3942, 26.1803, 0.361574, 6.96769
25.6261, 5.23118, 49.98, 7.33971
21.4466, 17.7903, 13.9663, 5.36519
29.0495, 33.6258, 10.4025, 8.8837
24.1759, 8.28184, 49.8602, 6.97069
44.9906, 7.52221, 54.1648, 8.88306
25.5945, 18.1406, 6.68584, 6.69955
32.9499, 10.0752, 56.3027, 8.54617
22.9734, 29.8437, -1.81578, 6.40251
29.7131, 9.14294, 48.6057, 5.6651
26.3887, 13.5264, -1.36678, 9.15807
17.5203, 31.414, -3.48222, 7.57104
27.9129, 8.10088, 50.5172, 8.84561
34.156, 12.3673, 54.6452, 6.84784
42.0587, 13.0078, 60.8262, 6.06491
34.1605, 32.9617, 20.5725, 9.64672
27.9086, 12.2228, 2.55461, 5.7849
49.4147, 7.46899, 50.5204, 6.68705
19.6126, 29.6645, -1.5652, 10.9019
31.3886, 33.0628, 16.8491, 7.10585
22.0578, 4.58228, 51.4055, 9.98897
24.0934, 11.041, -0.821224, 5.76927
36.2333, 21.0642, 28.9739, 6.26399
32.4274, 32.7203, 14.417, 7.80324
19.0041, 32.6755, -7.92389, 7.22089
22.375, 15.2635, 13.1588, 6.42874
24.8873, 27.5996, -0.360897, 7.07544
27.396, 9.50832, -1.13518, 7.03981
12.2364, 34.7912, -17.1834, 7.35498
48.3679, 10.7284, 40.7569, 7.11224
16.786, 29.4529, -14.3669, 8.44463
19.4709, 28.6013, 0.476219, 8.78726
27.3546, 19.9793, 15.8673, 10.5868
31.5083, 8.36785, 49.9833, 5.75639
49.6748, 10.1997, 47.1734, 9.29274
25.3411, 12.7021, -1.91333, 7.35155
26.3756, 28.317, 2.14374, 10.5512
20.3035, 32.9834, -3.378, 5.50966
26.0525, 16.1561, 5.38486, 7.32384
41.9397, 14.4347, 59.9521, 4.97247
35.8802, 31.9629, 25.3455, 8.81715
39.0149, 21.7885, 32.436, 9.41919
26.2348, 10.1281, -1.55147, 6.89499
26.3766, 12.5761, 1.95323, 8.95425
37.2749, 31.576, 28.2522, 9.66022
18.5045, 33.2918, -10.5498, 7.28491
24.4857, 29.0075, 2.0386, 8.06798
39.0453, 23.4994, 28.9367, 8.93907
50.581, 7.38617, 49.4065, 5.31452
26.2443, 17.4232, 14.1201, 9.05185
22.7447, 29.0451, -1.22718, 8.12982
28.8272, 18.6296, 16.8269, 6.42327
13.1978, 28.2022, -17.5081, 5.63989
27.6536, 6.99754, 51.5806, 7.6801
20.6326, 1.92281, 52.5008, 6.42311
34.4099, 22.7148, 29.2985, 6.88755
29.0832, 34.3819, 8.21239, 5.49044
23.6122, 17.597, 5.8235, 8.88982
24.9056, 18.0504, 12.7025, 10.2017
22.2411, 6.9759, 48.3918, 6.2299
43.9681, 8.49743, 52.8549, 7.19449
50.1347, 12.1245, 39.7952, 6.79776
41.0995, 20.0233, 32.6707, 9.40653
17.9775, 0.883042, 52.2033, 2.88896
41.6819, 17.8725, 33.9046, 7.86735
32.8318, 34.5865, 17.7335, 7.13914
45.9859, 6.99408, 53.4889, 6.92028
40.6073, 29.8295, 27.956, 6.43446
38.0886, 34.3756, 21.4077, 8.74342
25.7065, 21.0172, 15.1038, 8.98522
24.1219, 20.0432, 15.0636, 9.33648
31.438, 10.4242, 56.6871, 5.37689
17.389, 31.8456, -1.51252, 5.6184
38.0186, 35.2253, 22.7434, 7.16639
30.6084, 33.305, 8.0801, 6.40624
21.3228, 6.18635, 52.9121, 6.89328
35.993, 32.044, 17.2082, 8.29162
45.9492, 7.05581, 54.7833, 7.68436
46.5546, 18.1047, 36.1843, 7.02601
11.3578, 33.717, -20.0746, 5.71234
40.0674, 30.1551, 29.5378, 5.97496
47.5144, 13.2682, 38.1088, 9.75015
26.9932, 8.03119, 49.1818, 9.43929
27.8823, 20.6738, 21.1271, 7.77786
40.7642, 18.643, 33.2294, 8.04091
19.4863, 32.5465, -9.03756, 6.57982
41.1507, 10.3856, 59.3721, 9.60908
23.9452, 15.9107, 5.78649, 9.17
27.5719, 19.7864, 14.7119, 7.88785
34.4387, 12.2171, 56.5672, 7.92916
31.8608, 20.341, 24.2788, 6.52812
28.721, 20.8715, 16.1573, 9.10884
9.51387, 34.0585, -17.9912, 6.31929
23.5196, 15.2428, 9.97304, 8.80144
17.841, 29.6701, -1.77984, 7.28257
32.4288, 22.3746, 25.2773, 9.18619
22.8425, 6.2846, 48.6525, 7.20216
32.5748, 11.1262, 55.1502, 7.84732
25.1664, 12.9183, -0.711357, 9.97959
13.903, 27.5081, -16.3843, 4.84544
31.4345, 21.3213, 26.0347, 6.59686
28.6412, 8.01907, 47.9716, 6.8338
42.1069, 12.1681, 59.8583, 8.88322
34.3109, 30.0636, 18.258, 5.49923
45.2483, 17.3039, 32.9126, 5.29382
17.5827, 30.8449, -14.7665, 6.70402
26.155, 16.226, 12.5707, 7.89392
47.2973, 7.02136, 48.9514, 6.13124
37.1377, 30.817, 25.4373, 8.06041
40.8387, 19.9386, 34.4219, 8.92478
37.9214, 24.3268, 28.8233, 9.31564
25.3419, 20.1962, 17.8588, 7.87315
40.4503, 11.7342, 60.4818, 8.69617
46.1231, 8.97666, 46.3853, 5.20415
37.3195, 23.2302, 31.9311, 7.2665
17.0511, 28.8658, -10.2068, 7.13717
17.4833, 29.7982, -11.3334, 9.68006
39.6585, 34.8157, 26.8627, 5.99311
30.4581, 31.8477, 7.7576, 7.8341
39.5521, 30.5687, 25.8437, 7.50416
22.9199, 16.6389, 6.93418, 8.83306
29.3746, 30.2461, 8.49199, 9.01597
36.4664, 34.1875, 19.7372, 9.86663
19.0682, 5.38493, 51.9572, 6.25771
20.5702, 28.2442, -2.09039, 8.50068
14.8592, 31.099, -14.0549, 10.3224
31.9291, 8.94555, 53.7359, 9.89439
22.288, 18.9827, 7.38866, 4.93024
30.7248, 34.5983, 15.9735, 4.68647
19.1904, 2.21432, 50.9305, 5.82208
25.4138, 11.3864, -1.50609, 8.09947
42.4811, 10.5256, 58.5054, 10.4654
27.2496, 17.6246, 14.1174, 6.6552
16.8921, 30.3112, -9.28139, 10.2347
36.6153, 21.6148, 28.3896, 8.04956
45.3189, 8.47986, 56.5949, 8.2933
47.7393, 7.94841, 53.8077, 5.93012
22.1951, 27.9069, 0.601578, 10.4385
24.5861, 7.07667, 47.7249, 6.3776
24.7863, 15.6124, 1.2358, 9.32051
11.016, 34.692, -16.8229, 8.25491
37.8403, 32.7963, 23.601, 10.5147
17.7393, 32.551, -5.89362, 6.96902
48.2569, 7.6528, 51.3988, 7.83885
43.0524, 17.8774, 37.7298, 5.68328
26.8489, 17.1444, 7.42872, 4.4537
38.9845, 22.7038, 27.993, 6.88963
37.3223, 25.8935, 30.2385, 7.70676
23.308, 15.5578, 6.16725, 7.73113
31.5349, 8.50539, 51.4844, 7.31948
47.957, 9.17618, 52.4662, 7.79565
28.345, 7.90088, 50.1818, 9.88208
22.6439, 17.1404, 4.52427, 6.61288
32.5598, 34.8093, 14.1777, 5.38705
44.0089, 10.7181, 52.0534, 4.39168
18.3785, 29.3215, -7.2231, 8.78786
33.9244, 31.9068, 18.1247, 10.0542
47.3868, 15.7939, 35.6563, 8.85262
50.6187, 9.91872, 43.6021, 5.65409
48.9088, 8.6202, 46.3744, 8.72651
42.0197, 18.5525, 34.8153, 9.61592
28.2052, 20.6535, 17.9949, 10.6411
25.5913, 17.3803, 12.2594, 8.82005
29.3354, 21.6869, 23.5308, 7.07562
25.6085, 16.3888, 14.2043, 9.1095
44.2123, 17.4043, 36.8208, 9.17877
13.4997, 29.3842, -17.8035, 8.72295
38.3522, 30.9977, 28.5745, 9.69364
22.5103, 28.1808, 2.03071, 8.68752
31.1354, 33.1568, 15.6329, 7.16343
27.6633, 22.9817, 19.4039, 8.25056
14.8776, 29.631, -15.029, 10.0719
35.4207, 23.0809, 25.7563, 8.60532
26.0295, 30.8, 9.86365, 5.56146
49.7106, 15.4816, 37.4334, 6.71347
22.281, 14.1695, 11.0758, 5.21981
20.1277, 29.3616, -2.95202, 9.40593
19.8198, 2.83704, 51.1658, 8.23592
28.1029, 21.5138, 23.1174, 5.90553
29.3324, 23.0645, 18.2502, 9.53003
33.6109, 35.8436, 20.2462, 4.59724
22.0668, 5.97393, 52.5878, 8.27024
48.1545, 6.70338, 50.4801, 6.00927
21.4651, 3.48072, 52.9279, 8.581
38.6626, 12.569, 59.7153, 9.05045
38.1971, 35.2103, 27.0717, 6.1948
29.4304, 6.76969, 51.779, 9.68593
28.3078, 23.0863, 21.3846, 8.54358
43.6259, 17.0009, 34.4026, 8.88568
14.2512, 29.9593, -11.228, 6.23998
13.3314, 29.4408, -16.2469, 9.81545
19.7473, 29.2024, -3.90483, 8.82137
26.9488, 28.0921, 3.02552, 11.3292
14.5441, 32.631, -19.2016, 5.55928
23.0048, 18.3897, 4.15856, 5.3969
24.7433, 16.9902, 14.4724, 10.1648
24.1168, 13.4257, 0.417533, 9.85347
48.7173, 10.6476, 42.0066, 8.62443
45.374, 14.1857, 38.8365, 9.09414
28.5261, 27.2871, 4.93621, 9.18875
31.5771, 23.8301, 20.8448, 6.70278
39.7122, 10.6916, 61.1172, 6.94452
24.4971, 16.0629, 9.21687, 8.9159
40.3752, 23.7753, 29.6477, 6.78299
35.4615, 12.8105, 57.8024, 6.56683
35.3181, 33.8176, 22.0122, 10.7046
48.817, 8.94549, 48.699, 10.1522
26.1486, 17.6009, 4.62754, 6.76028
23.509, 15.5918, 12.1062, 9.46158
30.8085, 23.0872, 19.4072, 9.16505
